case_id,pin_code,district,state,land_type,rfctlarr_stage,land_parcel_area_acres,compensation_amount_lakhs,days_since_notification,number_of_displaced_families,litigation_cases_count,social_vulnerability_index,official_processing_speed_score,delay_probability,delay_months
LA-2024-03347,342532,Jodhpur,Rajasthan,Residential,Survey & SIA (Social Impact Assessment),13.81,13.25,505.0,14.0,1,0.219,7.0,1,13.2
LA-2024-03348,520491,Vijayawada,Andhra Pradesh,Residential,Possession,7.57,43.51,81.0,21.0,0,0.662,5.2,1,20.4
LA-2024-03349,520676,Vijayawada,Andhra Pradesh,Forest,Preliminary Notification (Sec 11),33.54,87.16,121.0,5.0,1,,3.7,1,34.5
LA-2024-03350,800714,Patna,Bihar,Commercial,Survey & SIA (Social Impact Assessment),20.61,118.95,236.0,19.0,0,0.277,6.1,1,11.1
LA-2024-03351,530139,Visakhapatnam,Andhra Pradesh,Commercial,Award Enquiry (Sec 21-23),11.04,108.47,622.0,24.0,0,0.285,8.6,0,0.0
LA-2024-03352,141223,Ludhiana,Punjab,Barren/Waste,Survey & SIA (Social Impact Assessment),10.29,77.03,117.0,2.0,0,0.672,6.5,0,0.0
LA-2024-03353,520406,Vijayawada,Andhra Pradesh,Commercial,Survey & SIA (Social Impact Assessment),11.94,48.94,192.0,9.0,0,0.567,4.9,0,0.0
LA-2024-03354,208491,Kanpur Nagar,Uttar Pradesh,Commercial,Preliminary Notification (Sec 11),3.0,90.01,276.0,15.0,0,0.185,8.5,0,0.0
LA-2024-03355,110995,South Delhi,Delhi,Residential,Award Declaration,5.47,14.5,134.0,26.0,0,0.402,5.7,0,0.0
LA-2024-03356,440901,Nagpur,Maharashtra,Forest,Preliminary Notification (Sec 11),16.33,,202.0,3.0,0,0.264,6.1,0,0.0
LA-2024-03357,505683,Karimnagar,Telangana,Agricultural,Award Enquiry (Sec 21-23),2.87,326.55,67.0,5.0,0,0.306,6.2,1,12.6
LA-2024-03358,700132,Kolkata,West Bengal,Agricultural,Award Enquiry (Sec 21-23),5.84,42.75,149.0,1.0,0,0.26,8.6,0,0.0
LA-2024-03359,560190,Bengaluru Urban,Karnataka,Agricultural,Final Declaration,7.9,74.23,557.0,0.0,2,0.733,5.7,1,18.3
LA-2024-03360,380511,Ahmedabad,Gujarat,Agricultural,Draft Declaration (Sec 19),130.07,,408.0,4.0,2,0.646,4.9,0,0.0
LA-2024-03361,110627,South Delhi,Delhi,Agricultural,Draft Declaration (Sec 19),19.54,193.96,159.0,3.0,3,0.752,7.6,0,0.0
LA-2024-03362,221693,Varanasi,Uttar Pradesh,Agricultural,Possession,28.02,134.03,104.0,1.0,0,0.457,8.5,1,14.3
LA-2024-03363,505227,Karimnagar,Telangana,Agricultural,Award Declaration,5.56,10.1,189.0,2.0,0,0.357,5.7,0,0.0
LA-2024-03364,834898,Ranchi,Jharkhand,Wetland,Compensation Disbursement,15.0,33.07,74.0,6.0,1,0.524,5.2,1,23.9
LA-2024-03365,530543,Visakhapatnam,Andhra Pradesh,Agricultural,Award Enquiry (Sec 21-23),2.47,57.57,191.0,4.0,0,0.164,6.5,0,0.0
LA-2024-03366,221633,Varanasi,Uttar Pradesh,Agricultural,Award Declaration,8.32,13.46,163.0,3.0,1,0.799,2.1,0,0.0
LA-2024-03367,342135,Jodhpur,Rajasthan,Agricultural,Possession,16.94,71.12,158.0,2.0,0,0.656,5.2,1,17.3
LA-2024-03368,600841,Chennai,Tamil Nadu,Agricultural,Final Declaration,3.3,120.7,199.0,6.0,2,0.839,3.8,1,20.6
LA-2024-03369,411588,Pune,Maharashtra,Commercial,Compensation Disbursement,15.4,60.82,331.0,24.0,0,0.273,3.3,1,21.6
LA-2024-03370,520300,Vijayawada,Andhra Pradesh,Forest,Preliminary Notification (Sec 11),16.52,10.1,102.0,2.0,0,0.584,3.5,0,0.0
LA-2024-03371,110386,South Delhi,Delhi,Agricultural,Survey & SIA (Social Impact Assessment),6.61,16.7,454.0,3.0,0,0.81,5.7,0,0.0
LA-2024-03372,580417,Dharwad,Karnataka,Agricultural,Final Declaration,5.42,39.74,515.0,2.0,4,0.345,4.5,1,31.9
LA-2024-03373,641124,Coimbatore,Tamil Nadu,Agricultural,Final Declaration,6.0,35.27,1153.0,10.0,0,0.183,3.7,0,0.0
LA-2024-03374,380946,Ahmedabad,Gujarat,Commercial,Draft Declaration (Sec 19),8.21,35.95,277.0,32.0,0,0.438,5.8,0,0.0
LA-2024-03375,201821,Gautam Buddha Nagar,Uttar Pradesh,Barren/Waste,Final Declaration,8.42,34.76,668.0,2.0,0,0.405,5.5,1,33.3
LA-2024-03376,380896,Ahmedabad,Gujarat,Barren/Waste,Final Declaration,17.0,8.05,461.0,4.0,1,0.432,6.5,0,0.0
LA-2024-03377,380417,Ahmedabad,Gujarat,Agricultural,Award Declaration,7.0,96.1,255.0,2.0,0,0.558,6.5,0,0.0
LA-2024-03378,302601,Jaipur,Rajasthan,Commercial,Draft Declaration (Sec 19),43.03,81.12,89.0,10.0,1,0.428,5.3,1,20.8
LA-2024-03379,751511,Khordha,Odisha,Residential,Draft Declaration (Sec 19),42.76,73.42,433.0,17.0,0,0.342,6.9,0,0.0
LA-2024-03380,400527,Mumbai Suburban,Maharashtra,Barren/Waste,Award Enquiry (Sec 21-23),13.47,67.24,265.0,6.0,0,0.75,4.8,1,7.1
LA-2024-03381,834629,Ranchi,Jharkhand,Agricultural,Award Enquiry (Sec 21-23),8.22,34.13,846.0,6.0,0,0.719,5.2,0,0.0
LA-2024-03382,800505,Patna,Bihar,Agricultural,Award Declaration,7.01,25.11,386.0,5.0,1,0.417,6.0,1,20.3
LA-2024-03383,141795,Ludhiana,Punjab,Agricultural,Draft Declaration (Sec 19),14.43,17.0,489.0,6.0,3,,7.0,1,22.3
LA-2024-03384,160152,Chandigarh,Punjab,Agricultural,Preliminary Notification (Sec 11),16.74,193.6,143.0,6.0,2,0.366,5.3,1,26.8
LA-2024-03385,800273,Patna,Bihar,Forest,Compensation Disbursement,9.29,43.84,266.0,1.0,1,0.224,3.5,1,27.5
LA-2024-03386,580902,Dharwad,Karnataka,Agricultural,Preliminary Notification (Sec 11),7.89,9.23,52.0,5.0,0,0.412,7.5,1,12.5
LA-2024-03387,800893,Patna,Bihar,Agricultural,Award Enquiry (Sec 21-23),14.88,43.48,336.0,5.0,0,0.772,4.5,1,23.9
LA-2024-03388,221835,Varanasi,Uttar Pradesh,Residential,Draft Declaration (Sec 19),11.69,6.17,552.0,24.0,2,0.504,6.8,1,45.2
LA-2024-03389,600431,Chennai,Tamil Nadu,Agricultural,Draft Declaration (Sec 19),6.78,56.58,629.0,6.0,1,0.686,4.3,1,27.4
LA-2024-03390,201510,Gautam Buddha Nagar,Uttar Pradesh,Wetland,Award Declaration,12.13,,170.0,7.0,0,0.352,2.4,1,14.1
LA-2024-03391,580122,Dharwad,Karnataka,Residential,Draft Declaration (Sec 19),6.59,26.71,57.0,29.0,0,0.386,5.1,0,0.0
LA-2024-03392,380351,Ahmedabad,Gujarat,Barren/Waste,Survey & SIA (Social Impact Assessment),5.82,18.31,148.0,4.0,0,0.439,7.1,0,0.0
LA-2024-03393,800753,Patna,Bihar,Residential,Award Enquiry (Sec 21-23),10.98,76.27,209.0,12.0,1,0.412,3.8,0,0.0
LA-2024-03394,560408,Bengaluru Urban,Karnataka,Agricultural,Preliminary Notification (Sec 11),6.76,41.31,301.0,9.0,1,0.556,5.4,0,0.0
LA-2024-03395,625531,Madurai,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),5.91,7.07,48.0,6.0,3,0.763,6.9,1,28.5
LA-2024-03396,800210,Patna,Bihar,Barren/Waste,Final Declaration,26.81,140.29,205.0,,0,0.549,6.5,0,0.0
LA-2024-03397,440546,Nagpur,Maharashtra,Agricultural,Draft Declaration (Sec 19),7.9,18.3,102.0,3.0,0,0.355,10.0,0,0.0
LA-2024-03398,141748,Ludhiana,Punjab,Agricultural,Award Enquiry (Sec 21-23),52.82,12.78,655.0,3.0,0,0.108,6.9,0,0.0
LA-2024-03399,500614,Hyderabad,Telangana,Forest,Draft Declaration (Sec 19),18.78,162.51,38.0,6.0,1,0.558,6.2,0,0.0
LA-2024-03400,208600,Kanpur Nagar,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),5.49,122.32,473.0,1.0,1,0.243,5.3,0,0.0
LA-2024-03401,834922,Ranchi,Jharkhand,Agricultural,Draft Declaration (Sec 19),29.54,29.98,196.0,4.0,0,0.459,4.9,1,11.4
LA-2024-03402,160310,Chandigarh,Punjab,Agricultural,Compensation Disbursement,5.99,13.6,48.0,1.0,0,0.065,5.9,0,0.0
LA-2024-03403,530369,Visakhapatnam,Andhra Pradesh,Agricultural,Preliminary Notification (Sec 11),58.99,18.84,779.0,5.0,1,0.585,6.8,0,0.0
LA-2024-03404,110660,South Delhi,Delhi,Commercial,Compensation Disbursement,13.36,29.5,610.0,10.0,0,0.134,3.3,0,0.0
LA-2024-03405,400531,Mumbai Suburban,Maharashtra,Agricultural,Draft Declaration (Sec 19),17.48,141.94,565.0,7.0,0,0.543,5.1,1,13.5
LA-2024-03406,625980,Madurai,Tamil Nadu,Agricultural,Draft Declaration (Sec 19),11.32,152.97,237.0,1.0,0,0.349,3.9,0,0.0
LA-2024-03407,625153,Madurai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),13.82,52.34,134.0,7.0,0,0.317,4.1,1,11.5
LA-2024-03408,226210,Lucknow,Uttar Pradesh,Forest,Draft Declaration (Sec 19),9.07,82.9,232.0,2.0,0,,7.8,0,0.0
LA-2024-03409,226407,Lucknow,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),5.02,36.64,333.0,7.0,0,0.19,6.3,1,9.6
LA-2024-03410,431512,Aurangabad,Maharashtra,Agricultural,Compensation Disbursement,14.71,19.51,147.0,6.0,0,0.474,7.7,1,27.9
LA-2024-03411,506900,Warangal,Telangana,Residential,Award Declaration,26.34,10.74,116.0,14.0,2,0.377,7.4,0,0.0
LA-2024-03412,110544,South Delhi,Delhi,Agricultural,Final Declaration,4.01,60.75,320.0,1.0,1,0.858,4.7,0,0.0
LA-2024-03413,570492,Mysuru,Karnataka,Commercial,Award Enquiry (Sec 21-23),40.83,105.15,256.0,14.0,0,0.583,5.4,1,23.9
LA-2024-03414,506249,Warangal,Telangana,Agricultural,Draft Declaration (Sec 19),18.37,27.52,443.0,6.0,0,0.518,7.5,0,0.0
LA-2024-03415,302490,Jaipur,Rajasthan,Agricultural,Award Declaration,7.6,138.12,694.0,6.0,1,0.383,4.1,0,0.0
LA-2024-03416,411577,Pune,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),7.49,31.01,421.0,6.0,0,0.206,6.0,1,9.2
LA-2024-03417,342624,Jodhpur,Rajasthan,Barren/Waste,Preliminary Notification (Sec 11),53.76,48.4,93.0,2.0,0,0.559,4.8,1,22.3
LA-2024-03418,700644,Kolkata,West Bengal,Agricultural,Final Declaration,24.48,36.23,219.0,4.0,0,0.468,4.8,1,8.8
LA-2024-03419,506486,Warangal,Telangana,Agricultural,Survey & SIA (Social Impact Assessment),29.05,144.7,296.0,3.0,2,0.716,6.1,1,21.2
LA-2024-03420,600241,Chennai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),8.9,71.38,406.0,1.0,0,0.224,5.7,0,0.0
LA-2024-03421,380237,Ahmedabad,Gujarat,Agricultural,Survey & SIA (Social Impact Assessment),17.68,42.29,421.0,3.0,0,0.689,4.8,1,23.1
LA-2024-03422,800239,Patna,Bihar,Residential,Preliminary Notification (Sec 11),14.83,48.08,212.0,,0,0.805,6.2,0,0.0
LA-2024-03423,342656,Jodhpur,Rajasthan,Wetland,Award Enquiry (Sec 21-23),9.5,14.45,153.0,6.0,0,0.231,7.7,1,16.2
LA-2024-03424,400869,Mumbai Suburban,Maharashtra,Agricultural,Final Declaration,12.1,5.36,472.0,7.0,1,0.659,2.6,1,20.9
LA-2024-03425,342893,Jodhpur,Rajasthan,Agricultural,Possession,28.32,26.98,294.0,4.0,0,0.693,4.3,1,7.0
LA-2024-03426,110379,South Delhi,Delhi,Agricultural,Survey & SIA (Social Impact Assessment),42.93,37.18,273.0,1.0,0,0.463,4.4,0,0.0
LA-2024-03427,431171,Aurangabad,Maharashtra,Wetland,Survey & SIA (Social Impact Assessment),8.9,74.05,131.0,3.0,2,0.488,7.2,1,25.0
LA-2024-03428,700666,Kolkata,West Bengal,Agricultural,Preliminary Notification (Sec 11),3.61,38.28,1069.0,4.0,0,0.64,6.3,0,0.0
LA-2024-03429,800134,Patna,Bihar,Agricultural,Final Declaration,44.57,28.62,267.0,4.0,0,0.511,5.5,0,0.0
LA-2024-03430,641663,Coimbatore,Tamil Nadu,Wetland,Survey & SIA (Social Impact Assessment),45.05,5.0,207.0,6.0,0,0.25,3.4,1,20.5
LA-2024-03431,580444,Dharwad,Karnataka,Wetland,Award Declaration,15.49,73.76,267.0,3.0,0,0.669,8.5,1,14.9
LA-2024-03432,800854,Patna,Bihar,Agricultural,Preliminary Notification (Sec 11),50.59,54.62,201.0,6.0,0,0.296,4.2,0,0.0
LA-2024-03433,570662,Mysuru,Karnataka,Agricultural,Compensation Disbursement,14.56,96.85,84.0,4.0,1,0.461,3.9,0,0.0
LA-2024-03434,625765,Madurai,Tamil Nadu,Commercial,Final Declaration,,45.87,277.0,9.0,0,0.527,1.3,0,0.0
LA-2024-03435,580464,Dharwad,Karnataka,Residential,Award Enquiry (Sec 21-23),3.61,132.89,75.0,13.0,1,0.194,4.5,1,14.5
LA-2024-03436,342855,Jodhpur,Rajasthan,Agricultural,Survey & SIA (Social Impact Assessment),3.58,,239.0,2.0,1,0.542,5.1,1,21.8
LA-2024-03437,600572,Chennai,Tamil Nadu,Agricultural,Preliminary Notification (Sec 11),11.07,43.01,67.0,0.0,0,0.544,5.2,1,13.5
LA-2024-03438,226662,Lucknow,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),7.42,56.18,44.0,2.0,1,0.096,6.7,1,12.0
LA-2024-03439,141424,Ludhiana,Punjab,Agricultural,Final Declaration,6.74,83.67,351.0,9.0,0,,6.2,0,0.0
LA-2024-03440,834504,Ranchi,Jharkhand,Agricultural,Final Declaration,10.07,66.39,97.0,3.0,0,0.597,6.5,1,21.6
LA-2024-03441,141855,Ludhiana,Punjab,Residential,Draft Declaration (Sec 19),22.86,70.37,307.0,15.0,0,0.063,4.1,1,8.0
LA-2024-03442,500453,Hyderabad,Telangana,Agricultural,Survey & SIA (Social Impact Assessment),6.92,57.71,251.0,4.0,3,0.106,7.1,0,0.0
LA-2024-03443,440119,Nagpur,Maharashtra,Agricultural,Possession,6.0,37.22,247.0,7.0,1,0.531,6.0,0,0.0
LA-2024-03444,570440,Mysuru,Karnataka,Residential,Survey & SIA (Social Impact Assessment),7.32,105.24,138.0,10.0,1,0.477,5.3,0,0.0
LA-2024-03445,160452,Chandigarh,Punjab,Agricultural,Survey & SIA (Social Impact Assessment),24.11,9.11,201.0,7.0,1,0.291,3.9,1,26.9
LA-2024-03446,208476,Kanpur Nagar,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),,24.59,135.0,5.0,3,0.442,6.2,1,37.6
LA-2024-03447,641163,Coimbatore,Tamil Nadu,Barren/Waste,Draft Declaration (Sec 19),13.98,202.81,450.0,4.0,0,0.463,6.9,1,14.5
LA-2024-03448,395216,Surat,Gujarat,Agricultural,Draft Declaration (Sec 19),41.27,23.6,154.0,6.0,0,0.297,7.0,1,19.5
LA-2024-03449,342391,Jodhpur,Rajasthan,Barren/Waste,Award Enquiry (Sec 21-23),123.57,41.5,184.0,2.0,1,0.22,5.1,1,43.8
LA-2024-03450,431481,Aurangabad,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),19.0,167.07,387.0,4.0,1,0.507,6.9,1,23.0
LA-2024-03451,431126,Aurangabad,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),17.46,39.65,139.0,4.0,2,0.648,2.4,1,20.9
LA-2024-03452,505450,Karimnagar,Telangana,Forest,Survey & SIA (Social Impact Assessment),4.03,20.24,58.0,2.0,2,0.68,5.4,1,32.5
LA-2024-03453,440387,Nagpur,Maharashtra,Agricultural,Preliminary Notification (Sec 11),15.08,139.55,100.0,6.0,0,0.212,7.9,0,0.0
LA-2024-03454,625131,Madurai,Tamil Nadu,Agricultural,Award Declaration,11.62,33.96,489.0,1.0,0,,6.0,1,10.3
LA-2024-03455,834325,Ranchi,Jharkhand,Agricultural,Survey & SIA (Social Impact Assessment),23.53,36.23,236.0,4.0,0,0.348,4.3,1,10.9
LA-2024-03456,751347,Khordha,Odisha,Forest,Draft Declaration (Sec 19),7.9,6.81,276.0,2.0,0,0.274,2.8,1,17.4
LA-2024-03457,221229,Varanasi,Uttar Pradesh,Agricultural,Final Declaration,13.07,39.61,276.0,5.0,0,0.267,4.7,1,19.4
LA-2024-03458,500775,Hyderabad,Telangana,Residential,Award Enquiry (Sec 21-23),,85.53,847.0,20.0,0,0.28,5.3,1,13.7
LA-2024-03459,751165,Khordha,Odisha,Forest,Survey & SIA (Social Impact Assessment),55.35,29.69,47.0,4.0,1,0.374,6.5,0,0.0
LA-2024-03460,400619,Mumbai Suburban,Maharashtra,Agricultural,Compensation Disbursement,41.65,,201.0,6.0,0,0.521,6.5,0,0.0
LA-2024-03461,411698,Pune,Maharashtra,Agricultural,Draft Declaration (Sec 19),32.34,28.32,226.0,5.0,1,0.368,6.8,1,17.0
LA-2024-03462,141824,Ludhiana,Punjab,Agricultural,Possession,20.45,24.92,218.0,4.0,0,0.695,6.2,1,13.9
LA-2024-03463,700590,Kolkata,West Bengal,Forest,Draft Declaration (Sec 19),7.64,35.13,403.0,0.0,0,0.623,6.7,1,18.1
LA-2024-03464,505587,Karimnagar,Telangana,Agricultural,Award Enquiry (Sec 21-23),20.44,27.34,411.0,7.0,2,0.355,7.5,0,0.0
LA-2024-03465,625783,Madurai,Tamil Nadu,Commercial,Draft Declaration (Sec 19),5.72,217.32,188.0,18.0,0,0.469,6.6,1,12.2
LA-2024-03466,221867,Varanasi,Uttar Pradesh,Agricultural,Award Declaration,9.25,59.57,62.0,2.0,0,0.593,6.2,0,0.0
LA-2024-03467,395289,Surat,Gujarat,Agricultural,Final Declaration,49.98,8.56,1453.0,4.0,0,0.541,5.8,1,17.9
LA-2024-03468,580815,Dharwad,Karnataka,Commercial,Award Declaration,17.41,47.84,220.0,28.0,0,,6.2,1,11.4
LA-2024-03469,380515,Ahmedabad,Gujarat,Agricultural,Award Enquiry (Sec 21-23),13.37,43.04,236.0,1.0,1,0.678,5.8,0,0.0
LA-2024-03470,751188,Khordha,Odisha,Agricultural,Award Enquiry (Sec 21-23),14.91,139.04,571.0,4.0,0,0.273,5.3,1,9.5
LA-2024-03471,570650,Mysuru,Karnataka,Forest,Survey & SIA (Social Impact Assessment),10.18,38.54,165.0,9.0,0,0.597,10.0,1,13.5
LA-2024-03472,221978,Varanasi,Uttar Pradesh,Commercial,Survey & SIA (Social Impact Assessment),1.76,37.51,583.0,20.0,0,0.017,4.7,0,0.0
LA-2024-03473,221226,Varanasi,Uttar Pradesh,Agricultural,Possession,3.76,262.39,176.0,6.0,1,0.627,5.5,1,18.8
LA-2024-03474,700113,Kolkata,West Bengal,Agricultural,Compensation Disbursement,18.63,16.19,873.0,6.0,0,0.436,4.4,0,0.0
LA-2024-03475,600923,Chennai,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),5.04,95.37,312.0,3.0,0,0.729,9.3,0,0.0
LA-2024-03476,570636,Mysuru,Karnataka,Forest,Survey & SIA (Social Impact Assessment),10.06,47.5,133.0,1.0,0,0.776,6.5,0,0.0
LA-2024-03477,395296,Surat,Gujarat,Agricultural,Survey & SIA (Social Impact Assessment),3.88,27.78,1136.0,7.0,0,0.32,7.8,0,0.0
LA-2024-03478,380812,Ahmedabad,Gujarat,Forest,Survey & SIA (Social Impact Assessment),5.98,24.15,348.0,3.0,1,0.619,9.2,1,29.9
LA-2024-03479,411453,Pune,Maharashtra,Residential,Draft Declaration (Sec 19),,162.46,140.0,22.0,0,0.432,6.6,0,0.0
LA-2024-03480,800398,Patna,Bihar,Barren/Waste,Award Declaration,24.17,69.55,77.0,5.0,1,0.788,7.1,0,0.0
LA-2024-03481,800360,Patna,Bihar,Agricultural,Preliminary Notification (Sec 11),28.67,79.13,374.0,2.0,0,0.739,8.1,1,33.0
LA-2024-03482,580638,Dharwad,Karnataka,Agricultural,Compensation Disbursement,5.9,104.09,625.0,3.0,3,0.462,5.4,1,24.7
LA-2024-03483,800220,Patna,Bihar,Agricultural,Possession,14.31,61.86,296.0,7.0,0,0.53,5.3,0,0.0
LA-2024-03484,570425,Mysuru,Karnataka,Agricultural,Draft Declaration (Sec 19),3.28,16.31,284.0,1.0,0,0.69,6.2,0,0.0
LA-2024-03485,411374,Pune,Maharashtra,Agricultural,Final Declaration,11.56,10.04,713.0,0.0,3,0.698,5.4,1,30.5
LA-2024-03486,500154,Hyderabad,Telangana,Barren/Waste,Final Declaration,24.79,192.99,347.0,4.0,1,0.481,4.8,1,19.0
LA-2024-03487,625786,Madurai,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),10.41,54.47,135.0,5.0,1,0.362,5.5,0,0.0
LA-2024-03488,141107,Ludhiana,Punjab,Agricultural,Award Enquiry (Sec 21-23),33.73,48.2,140.0,3.0,0,0.635,6.4,0,0.0
LA-2024-03489,440962,Nagpur,Maharashtra,Agricultural,Final Declaration,22.45,248.23,336.0,3.0,0,0.206,6.2,0,0.0
LA-2024-03490,208185,Kanpur Nagar,Uttar Pradesh,Wetland,Survey & SIA (Social Impact Assessment),13.53,16.26,323.0,3.0,0,0.211,4.5,0,0.0
LA-2024-03491,520422,Vijayawada,Andhra Pradesh,Agricultural,Compensation Disbursement,8.92,5.0,501.0,3.0,1,0.486,5.1,0,0.0
LA-2024-03492,226188,Lucknow,Uttar Pradesh,Residential,Draft Declaration (Sec 19),7.0,8.0,292.0,29.0,4,0.58,5.2,1,40.6
LA-2024-03493,400429,Mumbai Suburban,Maharashtra,Residential,Survey & SIA (Social Impact Assessment),3.19,26.99,369.0,9.0,0,,3.8,0,0.0
LA-2024-03494,221649,Varanasi,Uttar Pradesh,Agricultural,Possession,3.67,49.96,287.0,2.0,1,0.333,6.0,0,0.0
LA-2024-03495,160178,Chandigarh,Punjab,Forest,Survey & SIA (Social Impact Assessment),25.68,167.68,456.0,4.0,2,0.409,4.4,1,31.3
LA-2024-03496,380572,Ahmedabad,Gujarat,Agricultural,Preliminary Notification (Sec 11),39.91,99.59,387.0,2.0,0,0.628,8.4,0,0.0
LA-2024-03497,520793,Vijayawada,Andhra Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),4.4,5.0,182.0,9.0,0,0.125,6.2,0,0.0
LA-2024-03498,431509,Aurangabad,Maharashtra,Agricultural,Draft Declaration (Sec 19),11.68,639.48,192.0,2.0,0,0.911,6.3,1,31.0
LA-2024-03499,520201,Vijayawada,Andhra Pradesh,Agricultural,Draft Declaration (Sec 19),2.89,30.27,282.0,5.0,0,0.233,6.9,0,0.0
LA-2024-03500,440722,Nagpur,Maharashtra,Commercial,Award Enquiry (Sec 21-23),4.81,143.51,241.0,35.0,1,0.319,4.2,1,22.7
LA-2024-03501,505267,Karimnagar,Telangana,Residential,Draft Declaration (Sec 19),13.75,75.09,593.0,17.0,2,0.281,6.2,1,26.1
LA-2024-03502,226115,Lucknow,Uttar Pradesh,Agricultural,Final Declaration,7.09,44.93,260.0,6.0,0,0.867,5.2,0,0.0
LA-2024-03503,641492,Coimbatore,Tamil Nadu,Forest,Preliminary Notification (Sec 11),2.16,35.69,76.0,1.0,0,0.422,6.5,0,0.0
LA-2024-03504,570343,Mysuru,Karnataka,Agricultural,Draft Declaration (Sec 19),47.51,15.54,91.0,9.0,2,0.734,5.6,1,22.2
LA-2024-03505,500125,Hyderabad,Telangana,Agricultural,Compensation Disbursement,10.57,13.15,185.0,,0,0.482,5.0,1,10.6
LA-2024-03506,700798,Kolkata,West Bengal,Forest,Award Declaration,4.31,38.17,380.0,5.0,0,0.484,3.8,1,17.2
LA-2024-03507,751639,Khordha,Odisha,Agricultural,Award Enquiry (Sec 21-23),12.29,11.96,129.0,1.0,0,0.384,2.4,1,38.3
LA-2024-03508,834918,Ranchi,Jharkhand,Residential,Draft Declaration (Sec 19),10.29,213.9,361.0,28.0,1,0.588,7.6,0,0.0
LA-2024-03509,505531,Karimnagar,Telangana,Agricultural,Final Declaration,15.78,49.01,125.0,8.0,0,0.358,5.2,0,0.0
LA-2024-03510,625494,Madurai,Tamil Nadu,Residential,Award Declaration,8.26,326.39,249.0,26.0,0,0.15,6.1,1,11.0
LA-2024-03511,110857,South Delhi,Delhi,Agricultural,Compensation Disbursement,14.4,29.55,302.0,2.0,0,0.326,5.8,1,5.5
LA-2024-03512,302173,Jaipur,Rajasthan,Agricultural,Award Enquiry (Sec 21-23),24.58,25.51,94.0,,0,0.317,1.8,0,0.0
LA-2024-03513,520425,Vijayawada,Andhra Pradesh,Residential,Final Declaration,3.59,78.36,298.0,24.0,0,0.67,4.5,1,16.3
LA-2024-03514,530818,Visakhapatnam,Andhra Pradesh,Agricultural,Preliminary Notification (Sec 11),6.11,34.94,744.0,3.0,0,0.443,6.6,0,0.0
LA-2024-03515,580362,Dharwad,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),22.5,112.67,191.0,3.0,0,0.491,7.3,0,0.0
LA-2024-03516,110895,South Delhi,Delhi,Barren/Waste,Preliminary Notification (Sec 11),6.9,175.27,234.0,6.0,0,0.619,5.7,0,0.0
LA-2024-03517,560355,Bengaluru Urban,Karnataka,Agricultural,Draft Declaration (Sec 19),10.28,127.0,268.0,5.0,1,0.277,4.0,0,0.0
LA-2024-03518,160471,Chandigarh,Punjab,Agricultural,Preliminary Notification (Sec 11),7.39,163.4,237.0,1.0,0,0.603,7.1,0,0.0
LA-2024-03519,201906,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),7.79,97.19,225.0,0.0,0,0.455,7.9,0,0.0
LA-2024-03520,160318,Chandigarh,Punjab,Forest,Award Enquiry (Sec 21-23),7.25,26.53,213.0,4.0,0,0.258,6.2,1,13.3
LA-2024-03521,834970,Ranchi,Jharkhand,Forest,Award Enquiry (Sec 21-23),3.78,132.01,68.0,7.0,0,0.297,5.2,1,12.2
LA-2024-03522,641139,Coimbatore,Tamil Nadu,Residential,Final Declaration,16.29,86.72,311.0,37.0,0,0.325,4.1,0,0.0
LA-2024-03523,834338,Ranchi,Jharkhand,Agricultural,Survey & SIA (Social Impact Assessment),27.19,24.86,99.0,3.0,2,0.199,5.7,1,23.2
LA-2024-03524,560631,Bengaluru Urban,Karnataka,Agricultural,Final Declaration,9.49,28.04,294.0,7.0,0,0.726,6.8,1,13.3
LA-2024-03525,600634,Chennai,Tamil Nadu,Agricultural,Possession,24.71,40.97,375.0,1.0,0,0.566,4.6,0,0.0
LA-2024-03526,570917,Mysuru,Karnataka,Agricultural,Final Declaration,7.26,128.5,300.0,2.0,0,0.814,6.4,0,0.0
LA-2024-03527,520962,Vijayawada,Andhra Pradesh,Commercial,Award Declaration,6.91,49.95,114.0,25.0,1,0.354,4.8,1,12.1
LA-2024-03528,506709,Warangal,Telangana,Agricultural,Draft Declaration (Sec 19),15.63,44.46,280.0,6.0,0,0.622,5.3,1,9.8
LA-2024-03529,560693,Bengaluru Urban,Karnataka,Forest,Award Enquiry (Sec 21-23),15.85,38.43,189.0,4.0,1,0.638,8.9,0,0.0
LA-2024-03530,520385,Vijayawada,Andhra Pradesh,Forest,Final Declaration,10.02,31.95,142.0,4.0,1,0.31,3.6,1,17.4
